,age,job,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown
7226,3,4,0,3,1,0,29,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7227,3,10,0,3,1,1,29,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7228,2,1,0,2,1,0,29,8,4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7230,3,4,1,2,1,0,29,8,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7231,2,9,0,3,1,0,29,8,2,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7232,2,7,0,3,1,0,29,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7233,3,0,0,2,1,1,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7234,4,1,0,5,1,0,29,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7235,4,4,0,2,1,1,29,8,2,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7236,3,1,0,3,1,1,29,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7237,2,6,0,3,1,0,29,8,3,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7238,2,1,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7239,1,1,0,5,1,0,29,8,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7240,3,6,0,2,1,0,29,8,2,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7241,3,1,0,4,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7243,3,9,0,3,1,1,29,8,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7244,2,9,0,2,1,0,29,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7245,2,9,0,3,1,1,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7246,3,1,0,3,1,0,29,8,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7247,3,9,0,5,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7248,3,0,0,3,1,0,29,8,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7249,3,1,0,5,1,0,29,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7250,3,1,0,3,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7251,3,1,0,3,1,0,29,8,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7252,4,9,0,5,1,0,29,8,5,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7253,3,10,0,3,1,0,29,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7254,2,1,1,2,0,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7255,2,9,0,3,0,0,29,8,1,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7256,2,7,0,3,1,0,29,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7257,2,7,0,2,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7258,2,0,0,3,1,0,29,8,1,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7259,1,9,0,5,1,0,29,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7260,3,7,0,3,1,0,29,8,1,7,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7261,2,7,0,3,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7262,3,7,0,3,1,0,29,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7263,2,9,0,3,1,0,29,8,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7264,4,2,0,2,1,0,29,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7265,2,9,0,3,1,1,29,8,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7266,4,4,0,3,1,0,29,8,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7267,2,6,0,3,1,0,29,8,1,9,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
7268,1,9,0,5,1,0,29,8,5,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7269,2,1,0,3,1,0,29,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7270,1,7,0,3,1,0,29,8,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7271,2,9,0,3,1,0,29,8,5,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7272,2,7,0,3,1,0,29,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7273,1,7,0,3,1,0,29,8,3,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7274,2,0,0,3,1,0,29,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7275,2,1,0,2,1,1,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7276,4,1,0,2,0,1,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7277,2,1,0,3,1,0,29,8,3,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7278,2,1,0,3,1,0,29,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7279,4,7,0,3,1,0,29,8,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7280,4,1,0,3,1,0,29,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7281,4,9,0,3,1,0,29,8,3,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7282,3,7,0,3,1,1,29,8,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7283,2,4,0,4,1,0,29,8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7284,3,9,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7285,1,9,0,2,1,0,29,8,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7286,2,0,0,3,1,1,29,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7287,3,4,0,3,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7288,2,6,0,4,1,0,29,8,3,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7289,3,9,0,3,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7290,2,0,0,2,0,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7291,3,1,0,3,1,0,29,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7292,3,7,0,3,1,0,29,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7293,2,1,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7294,2,1,0,3,1,0,29,8,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7295,2,1,0,2,1,0,29,8,3,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7296,3,7,0,4,1,0,29,8,3,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7297,3,0,0,3,1,0,29,8,3,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7298,4,1,0,2,1,0,29,8,2,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7299,3,4,0,3,1,0,29,8,2,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7300,4,1,0,3,1,0,29,8,2,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7301,4,1,0,2,1,0,29,8,3,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7302,4,7,0,4,1,0,29,8,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7303,3,9,0,3,1,1,29,8,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7304,3,9,0,4,1,0,29,8,4,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7305,3,1,0,3,1,0,29,8,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7306,2,4,0,3,1,1,29,8,1,10,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7307,2,0,0,3,1,0,29,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7308,2,1,0,4,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7309,2,9,0,3,1,0,29,8,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7310,3,0,0,2,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7311,2,1,0,3,1,0,29,8,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7312,3,0,0,3,1,0,29,8,3,10,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7313,4,1,0,3,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7314,3,0,0,3,1,0,29,8,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7315,2,1,0,3,1,1,29,8,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7316,2,0,0,3,1,0,29,8,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7317,2,0,0,3,1,0,29,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7318,4,4,0,3,1,0,29,8,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7319,4,4,0,3,1,0,29,8,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7320,3,7,0,3,1,0,29,8,3,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7321,4,4,0,2,1,0,29,8,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7322,2,1,0,3,1,1,29,8,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7323,2,4,0,3,1,0,29,8,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7325,2,4,0,2,1,0,29,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7326,3,1,0,2,1,1,29,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7327,4,7,0,3,1,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7328,2,0,0,3,1,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7329,2,4,0,2,1,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7330,3,10,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7331,3,4,0,2,1,0,29,8,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7332,3,4,0,5,1,0,29,8,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7333,3,1,0,3,0,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7335,3,4,0,3,1,0,29,8,1,6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7336,2,0,0,3,1,0,29,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7337,3,1,0,3,1,0,29,8,1,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7338,3,2,0,3,1,0,29,8,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7339,2,9,0,4,1,0,29,8,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7340,3,0,0,3,1,0,29,8,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7342,3,1,0,3,1,0,29,8,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7343,4,9,0,3,1,0,29,8,1,3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7344,2,1,0,3,1,0,29,8,1,7,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7345,2,4,0,2,1,1,29,8,2,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7346,2,9,0,3,1,0,29,8,3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7347,3,9,0,3,1,1,29,8,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7348,2,0,0,3,1,0,29,8,4,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7349,2,1,0,3,0,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7350,3,0,0,3,1,1,29,8,3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7351,3,7,0,2,1,0,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7352,1,7,0,3,1,0,29,8,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7353,3,4,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7354,2,1,0,5,1,1,29,8,4,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7355,3,1,0,3,1,0,29,8,1,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7356,4,4,0,3,1,1,29,8,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7357,3,1,0,3,1,0,29,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7358,4,4,0,3,1,0,29,8,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7359,2,4,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7360,3,9,0,3,1,0,29,8,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7361,2,4,0,3,1,0,29,8,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7363,2,0,0,3,1,0,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7364,2,9,0,3,0,0,29,8,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7365,2,1,0,3,1,0,29,8,2,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7366,1,8,0,3,1,0,29,8,2,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7367,3,11,0,3,1,0,29,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7368,2,0,0,3,1,0,29,8,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7369,1,9,0,3,1,0,29,8,4,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7370,2,1,0,3,1,0,29,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7371,3,4,0,3,1,1,29,8,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7372,4,9,0,3,1,0,29,8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7373,2,4,0,3,1,0,29,8,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7374,3,2,0,3,1,1,29,8,3,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7375,2,0,0,3,0,1,29,8,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7376,4,1,0,3,1,0,29,8,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7377,3,4,0,2,1,0,29,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7378,2,1,0,3,1,0,29,8,4,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7379,3,1,0,3,1,0,29,8,5,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7380,2,9,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7381,3,4,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7382,2,9,0,3,1,0,29,8,2,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7383,3,1,0,2,1,0,29,8,1,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7384,2,4,0,3,1,0,29,8,1,6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7385,3,0,0,3,0,0,29,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7386,2,8,0,3,1,0,29,8,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7387,3,1,0,3,1,0,29,8,3,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7388,3,2,0,2,1,1,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7389,3,1,0,3,0,0,29,8,4,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7390,2,4,0,3,1,0,29,8,3,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7391,2,1,0,3,1,0,29,8,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7394,3,3,0,5,1,0,29,8,1,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7395,4,9,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7396,2,7,0,3,1,1,29,8,1,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7397,3,3,0,3,1,0,29,8,4,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7398,2,1,0,3,1,0,29,8,1,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7399,3,9,0,2,1,0,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7400,2,7,0,2,0,0,29,8,4,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7401,2,4,0,3,1,0,29,8,2,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7402,2,9,0,3,1,0,29,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7403,2,1,0,3,1,0,29,8,3,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7404,2,4,0,2,1,0,29,8,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7405,3,1,0,2,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7406,2,9,0,3,1,0,29,8,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7407,2,1,0,3,1,0,29,8,2,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7408,2,1,0,3,1,0,29,8,3,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7410,3,0,0,3,1,1,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7411,2,4,0,3,1,1,29,8,2,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7412,4,5,0,3,1,1,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7413,3,4,1,2,1,0,29,8,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7414,3,1,0,3,1,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7415,2,9,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7416,4,5,0,3,1,0,29,8,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7417,4,1,0,4,0,0,29,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7418,2,0,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7419,3,1,0,3,1,0,29,8,4,6,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7420,1,7,0,4,1,0,29,8,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7421,1,1,0,3,1,0,29,8,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7422,2,4,0,3,1,0,29,8,3,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7423,3,1,0,2,0,1,29,8,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7424,2,0,1,2,0,0,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7425,2,8,0,3,1,0,29,8,1,12,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7426,3,0,0,3,1,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7427,4,1,0,2,1,1,29,8,2,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7428,2,1,0,2,1,0,29,8,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7429,2,1,0,3,1,0,29,8,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7430,2,9,0,3,1,0,29,8,2,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7431,2,4,0,3,1,1,29,8,4,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7432,2,4,0,2,1,0,29,8,2,6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7433,2,9,0,2,1,0,29,8,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7434,4,4,0,3,1,0,29,8,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7435,4,1,0,3,1,0,29,8,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7436,2,4,0,3,1,0,29,8,1,9,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7437,1,4,0,3,1,0,29,8,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7438,4,4,0,4,1,0,29,8,1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7440,2,0,0,2,1,0,29,8,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7441,3,1,0,2,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7442,3,1,0,3,1,0,29,8,1,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7444,4,10,0,3,1,0,29,8,1,5,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7445,3,9,0,2,0,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7446,3,0,0,3,1,0,29,8,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7447,2,9,0,3,1,1,29,8,2,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7448,2,0,0,2,1,1,29,8,1,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7449,4,9,0,3,1,0,29,8,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7450,3,3,0,3,1,0,29,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7451,2,1,0,3,1,0,29,8,2,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7452,4,7,0,3,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7453,2,1,0,3,1,0,29,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7454,2,4,0,3,1,0,29,8,2,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7455,3,1,0,3,1,0,29,8,3,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7456,4,5,0,5,1,0,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7457,2,1,0,2,1,0,29,8,4,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7458,1,10,0,3,1,0,29,8,5,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7459,4,1,0,3,1,0,29,8,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7461,3,1,0,3,1,1,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7462,2,1,0,3,1,0,29,8,1,7,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7463,2,7,0,3,1,0,29,8,3,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7464,2,1,0,3,1,0,29,8,4,3,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7465,3,9,0,2,1,1,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7466,3,0,0,3,1,0,29,8,1,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
7467,2,1,0,3,1,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7468,4,1,0,3,1,0,29,8,1,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7469,3,1,0,3,1,0,29,8,2,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7471,2,1,0,2,1,0,29,8,1,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7472,1,9,0,3,1,0,29,8,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
7473,2,1,0,2,0,0,29,8,1,5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7474,3,1,0,3,1,0,29,8,3,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7475,3,4,0,3,1,1,29,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7476,3,1,0,2,1,0,29,8,2,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7477,2,7,0,3,1,1,29,8,1,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7478,4,9,0,4,1,0,29,8,2,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
7479,3,1,0,3,1,0,29,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
7481,3,1,0,3,1,0,29,8,5,3,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
7482,4,1,0,3,1,0,29,8,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
